L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.04,-0.03,0.98,-0.49,0.24,0.37,-0.02,-0.3,0.96,-0.12,0.55,-0.06,1742227175.3347049
-0.05,-0.02,0.98,-1.4,0.24,-0.55,-0.01,-0.32,0.96,0.49,-0.49,-0.61,1742227175.448666
-0.05,-0.01,0.98,-3.23,0.55,0.24,-0.01,-0.29,0.96,0.85,-0.18,-0.06,1742227175.564215
-0.06,0.0,1.0,-1.95,0.18,-1.53,-0.01,-0.31,0.96,0.73,-0.06,-1.53,1742227175.676672
-0.05,-0.0,0.99,2.14,-0.55,-0.49,-0.02,-0.32,0.95,-2.44,1.28,0.49,1742227175.790721
-0.03,-0.02,0.98,0.49,0.67,0.43,-0.01,-0.31,0.95,-2.93,0.06,0.06,1742227175.904586
-0.02,-0.03,0.96,2.2,1.1,3.23,-0.01,-0.32,0.94,-0.79,-0.85,1.34,1742227176.018622
-0.04,-0.01,0.98,2.5,0.12,-2.08,-0.01,-0.29,0.95,-0.92,0.67,-0.24,1742227176.13263
-0.05,-0.01,0.98,-0.12,0.06,-0.92,-0.01,-0.32,0.94,0.79,-1.53,0.43,1742227176.246687
-0.05,0.0,0.99,0.18,-0.12,-0.92,-0.01,-0.31,0.95,2.01,-0.98,0.06,1742227176.360554
-0.05,0.0,0.99,0.43,-0.12,-0.67,-0.01,-0.31,0.95,1.4,-0.24,-0.31,1742227176.4748428
-0.05,0.0,0.99,-0.73,0.06,-0.43,-0.01,-0.32,0.95,0.85,-0.18,-0.67,1742227176.588782
-0.05,0.01,0.99,-0.49,-0.18,-0.43,-0.02,-0.31,0.96,0.24,0.12,-0.31,1742227176.704501
-0.05,0.01,0.99,-0.31,-0.24,-0.55,-0.01,-0.31,0.95,1.1,-0.37,-0.79,1742227176.816619
-0.05,0.0,0.98,-1.04,0.0,0.0,-0.01,-0.32,0.95,2.14,-0.79,-0.85,1742227176.930725
-0.05,0.0,0.98,-0.06,0.24,0.31,-0.02,-0.32,0.95,0.43,-1.28,-0.18,1742227177.0446348
-0.05,0.0,0.98,-1.4,0.61,-0.06,-0.02,-0.32,0.95,0.06,-0.49,-0.61,1742227177.1586509
-0.05,0.0,0.99,0.43,0.18,-0.06,-0.02,-0.32,0.94,1.16,-0.37,-0.73,1742227177.272594
-0.05,0.0,0.99,0.24,0.12,-0.24,-0.02,-0.33,0.95,1.77,0.12,-0.85,1742227177.386535
-0.05,0.0,0.98,0.49,0.06,-0.06,-0.02,-0.32,0.94,2.2,0.73,-1.34,1742227177.500675
-0.05,0.0,0.98,0.0,0.06,0.0,-0.02,-0.34,0.94,-0.18,-1.65,0.67,1742227177.614662
-0.05,0.01,0.98,-0.67,0.06,-0.18,-0.02,-0.33,0.95,-0.24,-0.24,-0.24,1742227177.728742
-0.05,0.0,0.99,0.12,-0.12,-0.12,-0.02,-0.33,0.95,-0.12,-0.43,-0.12,1742227177.844836
-0.05,0.0,0.99,0.31,-0.18,-0.18,-0.02,-0.33,0.94,-0.55,0.18,-0.37,1742227177.956645
-0.05,0.0,0.98,0.24,0.12,-0.06,-0.02,-0.33,0.94,-0.18,-0.12,-0.18,1742227178.07072
-0.05,-0.0,0.98,-0.12,-0.06,0.0,-0.02,-0.33,0.94,0.31,-0.67,-0.61,1742227178.18527
-0.05,-0.0,0.98,-0.06,0.0,-0.12,-0.03,-0.33,0.95,0.06,-2.56,-0.79,1742227178.2986581
-0.05,0.0,0.99,-1.22,1.04,-0.67,-0.03,-0.33,0.96,-0.49,-1.04,1.1,1742227178.412637
-0.05,0.0,0.99,0.24,-0.06,-0.43,-0.03,-0.33,0.95,0.55,-0.12,-0.18,1742227178.528543
-0.05,0.0,0.98,0.37,-0.18,-0.12,-0.03,-0.33,0.94,0.61,-0.37,-0.12,1742227178.6406348
-0.05,0.01,0.98,0.0,0.0,0.0,-0.03,-0.33,0.94,1.1,-0.06,0.06,1742227178.7545118
-0.05,0.0,0.98,0.31,-0.18,-0.12,-0.03,-0.34,0.94,0.12,0.06,-0.18,1742227178.86852
-0.05,0.01,0.98,0.37,-0.18,-0.18,-0.03,-0.33,0.94,-0.12,-0.12,-0.24,1742227178.982647
-0.05,0.0,0.99,0.37,-0.24,-0.06,-0.03,-0.33,0.94,0.18,0.06,-0.37,1742227179.096522
-0.05,0.0,0.98,0.18,0.0,-0.06,-0.03,-0.33,0.94,-0.12,0.06,-0.31,1742227179.210613
-0.05,0.0,0.98,-0.12,0.18,0.06,-0.03,-0.33,0.94,-0.55,0.18,-0.18,1742227179.3245609
-0.05,0.0,0.99,0.12,0.12,-0.18,-0.03,-0.33,0.95,-0.18,0.06,-0.18,1742227179.4386911
-0.05,0.01,0.99,0.12,0.06,-0.18,-0.03,-0.33,0.94,0.31,-0.12,-0.31,1742227179.552675
-0.05,0.0,0.99,0.06,0.0,-0.31,-0.02,-0.33,0.94,-0.12,0.0,-0.06,1742227179.6665611
-0.05,0.0,0.99,-0.31,0.0,0.0,-0.03,-0.33,0.94,0.12,0.0,-0.18,1742227179.780519
-0.05,0.01,0.98,-0.92,-0.61,0.12,-0.02,-0.33,0.94,-0.18,0.0,0.18,1742227179.894486
-0.05,0.01,0.98,-0.12,0.0,-0.12,-0.03,-0.33,0.94,-0.18,0.06,-0.12,1742227180.008584
-0.05,0.01,0.98,0.49,0.0,-0.31,-0.03,-0.34,0.95,-0.37,0.31,-0.85,1742227180.124384
-0.05,0.01,0.98,-0.43,-0.31,0.0,-0.02,-0.34,0.94,0.0,0.18,-0.49,1742227180.236507
-0.05,0.01,0.98,0.0,0.06,-0.18,-0.03,-0.33,0.94,0.12,0.06,-0.24,1742227180.350475
-0.05,0.01,0.98,0.0,0.24,-0.24,-0.03,-0.33,0.94,-0.18,0.0,-0.06,1742227180.465984
-0.05,0.01,0.98,0.12,0.0,-0.12,-0.03,-0.33,0.94,-0.31,0.0,0.06,1742227180.578512
-0.05,0.01,0.98,0.37,0.06,-0.12,-0.02,-0.33,0.94,-0.31,0.12,-0.18,1742227180.692629
-0.05,0.01,0.98,0.12,0.06,0.0,-0.02,-0.33,0.94,-0.12,-0.12,-0.18,1742227180.806665
-0.05,0.01,0.98,-0.06,0.24,-0.12,-0.03,-0.33,0.94,-0.18,0.12,-0.12,1742227180.9206452
-0.05,0.01,0.99,-0.12,-0.06,-0.18,-0.02,-0.33,0.94,-0.18,-0.12,-0.24,1742227181.034672
-0.05,0.01,0.99,-0.06,-0.06,-0.06,-0.03,-0.33,0.94,-0.06,0.0,-0.18,1742227181.148489
-0.05,0.01,0.98,0.0,0.12,-0.12,-0.03,-0.33,0.94,0.0,-0.06,-0.24,1742227181.264912
-0.05,0.01,0.98,0.0,0.18,-0.12,-0.03,-0.33,0.94,-0.18,0.12,-0.06,1742227181.3764749
-0.05,0.01,0.98,0.31,-0.12,0.0,-0.03,-0.33,0.94,-0.12,-0.06,-0.18,1742227181.490575
-0.06,0.02,1.0,-0.85,-3.6,2.2,-0.03,-0.33,0.94,-0.24,0.18,-0.31,1742227181.605231
-0.05,0.01,0.98,0.0,0.37,-0.37,-0.03,-0.33,0.94,-0.18,0.06,-0.12,1742227181.7185102
-0.06,0.01,0.98,0.24,0.06,-0.06,-0.03,-0.33,0.94,0.12,0.0,-0.31,1742227181.8324149
-0.06,0.01,0.98,0.06,0.18,-0.18,-0.03,-0.33,0.94,0.06,-0.12,-0.24,1742227181.94648
-0.06,0.0,0.98,0.06,0.37,-0.43,-0.03,-0.33,0.94,-0.67,0.24,0.0,1742227182.060364
-0.05,0.01,0.98,0.12,0.18,-0.12,-0.03,-0.33,0.94,-0.37,0.0,-0.18,1742227182.174485
-0.06,0.01,0.98,0.37,0.0,0.06,-0.03,-0.33,0.94,0.0,-0.06,-0.31,1742227182.2884731
-0.06,0.01,0.98,0.31,0.24,-0.18,-0.03,-0.33,0.94,-0.31,0.06,-0.24,1742227182.4042199
-0.06,0.01,0.99,0.18,0.06,-0.06,-0.03,-0.33,0.94,-0.92,0.0,-0.18,1742227182.516502
-0.05,0.01,0.98,0.18,-0.06,-0.06,-0.03,-0.33,0.95,-0.37,0.06,-0.12,1742227182.630456
-0.06,0.01,0.99,0.0,0.24,-0.12,-0.03,-0.33,0.94,-0.55,0.18,-0.18,1742227182.7453818
-0.05,0.01,0.98,-0.12,0.37,-0.12,-0.03,-0.33,0.95,-0.31,0.31,-0.18,1742227182.8585238
-0.05,0.01,0.98,0.12,0.06,0.0,-0.03,-0.33,0.94,-0.24,0.12,-0.18,1742227182.9724832
-0.05,0.01,0.99,0.37,0.0,-0.18,-0.03,-0.33,0.95,-0.31,0.12,-0.06,1742227183.0864608
-0.06,0.01,0.98,0.24,0.0,-0.37,-0.03,-0.33,0.94,-0.31,-0.06,-0.18,1742227183.2005818
-0.06,0.01,0.98,-0.12,0.0,-0.18,-0.03,-0.33,0.95,-0.31,0.06,-0.12,1742227183.3145201
-0.05,0.01,0.98,0.12,-0.12,-0.06,-0.03,-0.33,0.95,-0.06,0.0,-0.18,1742227183.428528
-0.05,0.01,0.98,0.06,0.06,-0.31,-0.03,-0.33,0.95,-0.12,0.12,-0.37,1742227183.542478
-0.06,0.01,0.98,-0.06,0.0,0.0,-0.03,-0.33,0.94,-0.18,0.0,-0.12,1742227183.656508
-0.06,0.01,0.98,0.0,0.18,-0.12,-0.03,-0.33,0.95,-0.18,-0.06,-0.12,1742227183.770585
-0.06,0.01,0.98,-0.31,0.31,-0.18,-0.03,-0.33,0.95,-0.12,0.18,-0.18,1742227183.884744
-0.05,0.01,0.98,-0.06,0.12,-0.24,-0.03,-0.33,0.95,-0.24,0.06,-0.18,1742227183.998514
-0.05,0.01,0.98,0.18,0.0,-0.06,-0.03,-0.33,0.95,0.06,-0.06,-0.18,1742227184.1125069
-0.06,0.01,0.99,0.55,0.0,-0.24,-0.03,-0.33,0.95,-0.12,0.12,-0.24,1742227184.226418
-0.06,0.01,0.98,-0.12,0.18,-0.31,-0.03,-0.33,0.95,0.06,0.06,-0.18,1742227184.3404312
-0.06,0.01,0.98,0.12,0.06,0.06,-0.03,-0.33,0.95,-0.24,-0.06,-0.18,1742227184.454499
-0.06,0.01,0.98,0.61,-0.12,-0.24,-0.03,-0.33,0.95,0.0,-0.12,-0.37,1742227184.5685198
-0.06,0.01,0.98,0.37,0.06,-0.31,-0.03,-0.33,0.94,-0.12,0.12,-0.18,1742227184.684911
-0.06,0.01,0.98,0.24,0.18,-0.12,-0.03,-0.33,0.95,0.0,-0.18,-0.18,1742227184.796488
-0.06,0.01,0.98,0.24,0.06,-0.12,-0.03,-0.33,0.95,0.06,-0.06,-0.18,1742227184.910392
-0.06,0.01,0.98,0.31,0.0,-0.18,-0.03,-0.33,0.95,-0.43,0.31,-0.49,1742227185.024415
-0.06,0.01,0.99,0.18,0.06,-0.12,-0.03,-0.33,0.95,-0.31,-0.37,-0.31,1742227185.138502
-0.06,0.01,0.98,0.31,0.31,-0.18,-0.03,-0.32,0.95,-0.49,-0.06,-0.18,1742227185.2525172
-0.06,0.01,0.98,-0.12,0.18,-0.06,-0.03,-0.35,0.97,-3.23,2.2,1.59,1742227185.366314
-0.15,0.4,1.0,-40.71,3.05,9.77,0.4,-0.21,0.87,1.4,2.32,1.4,1742258198.862141
-0.31,0.46,0.95,-29.91,55.97,-19.23,0.39,-0.21,0.88,1.16,-4.21,1.53,1742258198.975714
-0.08,0.34,0.84,-0.98,4.09,-42.24,0.4,-0.18,0.89,-6.9,-2.87,12.33,1742258199.089825
0.07,0.43,0.8,-0.55,-8.97,-16.3,0.36,-0.18,0.89,13.98,-5.55,9.46,1742258199.2037928
0.1,0.47,0.89,8.79,-1.4,-12.15,0.16,-0.35,0.99,17.03,-18.43,34.24,1742258199.3184378
0.0,0.45,0.87,6.04,3.97,-16.36,0.29,-0.13,0.89,15.32,-16.54,49.93,1742258199.43173
0.06,0.4,0.85,-3.97,-11.6,-14.77,0.29,-0.18,0.79,15.87,-29.6,21.06,1742258199.545703
0.18,0.29,0.8,-15.93,-31.25,24.41,0.33,-0.15,0.87,49.26,-53.47,-15.14,1742258199.659762
-0.04,0.41,0.98,7.69,-22.83,38.94,0.27,-0.38,1.02,-2.99,-48.52,-24.23,1742258199.773887
-0.13,0.44,0.96,1.22,-18.37,27.16,0.18,-0.26,0.95,28.75,-9.89,-17.52,1742258199.887784
-0.34,0.51,1.0,-5.43,-8.97,5.55,0.08,-0.3,1.02,-4.09,4.15,-2.75,1742258200.003723
-0.2,0.42,0.88,-0.79,6.41,-6.65,0.16,-0.27,0.96,-11.29,-11.9,13.24,1742258200.1192
-0.17,0.42,0.91,8.54,12.15,-7.02,0.09,-0.28,1.02,-14.83,6.77,10.74,1742258200.2316349
-0.19,0.37,0.94,9.95,10.99,-7.32,0.12,-0.22,0.91,-2.38,8.12,6.16,1742258200.345678
-0.12,0.34,0.92,-11.29,15.81,-6.16,0.13,-0.18,0.93,8.97,7.14,1.34,1742258200.459511
-0.1,0.3,0.92,-43.15,3.78,7.75,0.12,-0.17,0.89,37.41,-2.93,-17.27,1742258200.573206
-0.12,0.33,0.83,-45.41,-8.67,30.21,0.06,-0.28,0.86,54.14,-13.18,-50.29,1742258200.6873028
-0.23,0.52,0.7,-43.58,-28.75,49.19,-0.02,-0.48,0.8,55.24,-5.49,-57.98,1742258200.8012888
-0.37,0.7,0.79,-56.82,-4.82,11.23,-0.1,-0.59,0.81,20.26,-7.75,-54.2,1742258200.9153228
-0.38,0.62,0.61,-21.3,-11.05,33.2,-0.16,-0.64,0.73,32.23,-18.19,-49.62,1742258201.02928
-0.39,0.68,0.56,-54.57,-15.01,31.13,-0.18,-0.83,0.68,56.03,-10.19,-19.9,1742258201.1434429
-0.5,0.79,0.47,-57.19,-0.85,18.8,-0.2,-0.69,0.65,-5.74,-31.98,4.33,1742258201.259865
-0.49,0.78,0.46,-5.55,1.71,8.48,-0.29,-0.68,0.68,-5.92,-25.21,2.56,1742258201.3712509
-0.52,0.71,0.45,11.6,-7.87,37.66,-0.34,-0.6,0.66,20.2,-4.39,-8.18,1742258201.4850829
-0.52,0.68,0.45,16.6,3.54,2.14,-0.37,-0.65,0.59,39.86,-0.49,-35.52,1742258201.5992079
-0.52,0.69,0.46,0.73,1.53,0.18,-0.37,-0.7,0.65,13.31,17.27,-19.65,1742258201.712992
-0.51,0.68,0.47,-3.66,-0.43,-1.22,-0.39,-0.75,0.55,18.74,-1.04,-19.23,1742258201.826787
-0.55,0.73,0.47,-6.29,-2.32,-0.24,-0.44,-0.77,0.51,10.01,-2.87,-13.92,1742258201.9407868
-0.53,0.7,0.45,-14.28,-2.56,0.55,-0.43,-0.69,0.5,-1.53,-0.12,-1.16,1742258202.05491
-0.51,0.69,0.42,-30.94,-8.54,3.91,-0.44,-0.71,0.5,5.07,-1.16,-8.06,1742258202.168776
-0.6,0.77,0.36,-38.02,-17.4,11.23,-0.45,-0.69,0.52,23.07,-6.96,-7.2,1742258202.282785
-0.63,0.69,0.28,-49.99,-19.53,25.76,-0.51,-0.7,0.43,73.55,-23.19,-41.08,1742258202.399848
-0.62,0.77,0.23,-21.79,5.98,17.7,-0.58,-0.75,0.32,50.11,8.79,-22.64,1742258202.5107222
-0.61,0.75,0.19,-12.63,30.52,7.26,-0.59,-0.75,0.22,25.7,18.01,-24.78,1742258202.624714
-0.59,0.62,0.17,-2.32,15.32,29.11,-0.57,-0.73,0.18,11.78,7.39,-20.94,1742258202.739936
-0.67,0.53,0.16,-7.87,11.84,65.19,-0.61,-0.62,0.13,40.22,-9.64,-39.92,1742258202.852812
-0.97,0.68,0.2,-8.42,9.16,59.39,-0.77,-0.65,0.07,62.38,-24.29,-57.01,1742258202.966794
-0.79,0.49,0.1,-27.16,-13.61,47.24,-0.76,-0.55,0.03,52.55,-5.13,-40.1,1742258203.085037
-0.85,0.32,0.04,2.62,-17.94,69.21,-0.87,-0.5,-0.0,18.92,16.3,-58.53,1742258203.194738
-1.04,0.24,0.12,70.13,-22.34,88.87,-0.97,-0.49,0.01,0.92,14.28,-57.8,1742258203.308647
-1.09,0.15,0.15,58.47,7.51,54.14,-0.95,-0.42,0.06,-32.04,12.21,-19.59,1742258203.422814
-1.03,0.09,0.09,-10.62,10.68,-1.65,-0.93,-0.39,0.04,11.05,0.0,0.24,1742258203.5365639
-0.97,0.02,0.11,-0.49,-2.2,-7.81,-0.92,-0.33,0.05,-5.92,-0.24,-0.61,1742258203.650849
-0.99,0.03,0.13,2.56,0.79,3.78,-0.93,-0.34,0.06,41.63,-13.18,1.04,1742258203.7646809
-0.98,0.05,0.11,3.36,0.49,1.77,-0.91,-0.29,0.04,-5.92,6.59,5.55,1742258203.88045
-0.99,0.03,0.12,-0.67,-0.12,-1.46,-0.92,-0.34,0.04,-22.34,7.63,-3.23,1742258203.992735
-0.99,0.04,0.12,0.24,0.79,-0.12,-0.92,-0.35,0.08,-23.68,2.56,2.44,1742258204.106664
-0.99,0.04,0.12,-0.31,0.18,-0.43,-0.92,-0.34,0.09,-7.57,5.37,-0.49,1742258204.220717
-0.98,0.03,0.11,-0.79,0.24,-0.49,-0.92,-0.33,0.1,-11.78,1.53,0.98,1742258204.334681
-0.99,0.04,0.12,-2.14,1.04,0.0,-0.91,-0.34,0.16,-9.28,5.37,4.64,1742258204.448669
-0.98,0.04,0.12,-3.48,4.76,-0.06,-0.91,-0.34,0.12,-3.11,15.93,3.3,1742258204.562878
-0.98,0.04,0.12,2.62,-0.06,2.26,-0.9,-0.31,0.1,-17.52,-0.98,0.67,1742258204.680379
-0.98,0.03,0.14,1.46,0.49,0.49,-0.9,-0.34,0.18,-13.55,-11.54,-0.92,1742258204.790848
-0.98,0.04,0.13,1.04,1.22,1.83,-0.92,-0.4,0.15,-8.79,5.07,2.69,1742258204.904654
-0.99,0.08,0.19,-27.65,23.01,-21.97,-0.89,-0.35,0.17,-38.94,-3.11,32.35,1742258205.0220292
-0.99,0.08,0.21,-39.06,18.55,-18.37,-0.88,-0.36,0.23,-25.82,-1.04,19.29,1742258205.133753
-1.01,0.18,0.21,-61.16,7.69,-15.44,-0.89,-0.53,0.29,-30.21,6.29,46.81,1742258205.2511418
-0.99,0.23,0.12,-97.66,-32.71,-19.23,-0.82,-0.59,0.29,-30.4,18.19,83.25,1742258205.361751
-1.03,0.4,-0.13,-144.47,-95.09,-19.04,-0.73,-0.61,0.3,-31.68,21.97,84.47,1742258205.475807
-0.96,0.34,-0.21,15.32,-38.45,-57.68,-0.66,-0.76,0.3,-21.91,-3.36,70.86,1742258205.589653
-0.96,0.51,-0.26,8.3,-46.39,-58.65,-0.51,-0.72,0.26,2.38,-12.33,77.15,1742258205.703577
-1.03,0.78,-0.32,83.86,-20.87,-129.03,-0.39,-0.68,0.31,-14.04,-11.6,65.19,1742258205.820972
-0.72,0.81,-0.23,101.5,-45.23,-197.51,-0.34,-0.8,0.36,-33.08,5.43,21.97,1742258205.931566
-0.15,0.82,-0.2,89.23,-60.67,-250.12,-0.26,-0.92,0.32,-7.51,4.7,30.33,1742258206.045632
0.34,0.51,0.14,41.69,-79.96,-227.36,-0.17,-0.82,0.4,-59.63,4.09,33.45,1742258206.1614
0.45,0.5,0.33,-8.42,-35.46,-109.31,-0.15,-0.78,0.54,-36.62,-9.03,17.76,1742258206.2738008
0.65,0.59,0.22,-21.06,-26.86,-54.02,-0.11,-0.76,0.62,-24.11,-3.17,18.8,1742258206.387688
0.72,0.54,0.33,-12.76,-13.85,-32.71,-0.1,-0.8,0.6,-14.34,13.73,16.78,1742258206.501774
0.81,0.52,0.16,17.46,7.39,-9.03,-0.08,-0.87,0.63,-13.85,-7.02,29.3,1742258206.615641
0.76,0.53,0.28,-11.96,-0.37,-5.19,-0.03,-0.75,0.71,-9.16,52.49,40.65,1742258206.729646
0.77,0.61,0.19,-17.58,1.77,7.26,0.1,-0.85,0.63,10.5,35.52,34.79,1742258206.843362
0.78,0.52,0.15,-28.87,2.01,-2.5,0.25,-0.81,0.65,-18.31,10.13,52.49,1742258206.960494
0.83,0.53,0.21,-9.58,-20.08,-3.91,0.29,-0.64,0.63,-36.38,15.62,53.71,1742258207.070501
0.77,0.47,0.19,18.98,-23.13,-2.38,0.35,-0.45,0.64,-86.91,-6.1,40.71,1742258207.1845918
0.82,0.45,0.35,62.26,-18.25,7.51,0.35,-0.49,0.78,-54.99,-27.59,13.55,1742258207.301903
0.87,0.55,0.33,-9.34,-17.33,28.63,0.22,-0.3,0.95,-22.95,-3.23,22.89,1742258207.4125571
0.66,0.49,0.41,5.68,-11.84,14.59,0.43,-0.3,0.88,-15.93,24.9,17.76,1742258207.526488
0.65,0.57,0.47,-8.36,20.2,34.67,0.53,-0.18,0.86,-40.77,28.81,29.72,1742258207.641954
0.67,0.7,0.4,1.71,28.87,27.04,0.53,-0.17,0.84,-47.85,4.64,16.36,1742258207.754475
0.61,0.69,0.32,-8.18,8.18,18.49,0.53,-0.08,0.81,-32.29,4.64,-4.94,1742258207.868889
0.64,0.75,0.29,-7.14,3.05,24.23,0.44,-0.02,1.02,-43.09,5.98,-11.41,1742258207.9825761
0.68,0.57,0.36,10.62,3.42,31.43,0.52,0.15,0.74,-20.75,14.59,-36.5,1742258208.096457
0.5,0.72,0.39,77.88,22.46,91.43,0.43,-0.06,0.79,-1.4,-12.45,-53.04,1742258208.210666
0.43,0.82,0.45,48.22,13.49,63.29,0.44,-0.31,0.78,28.81,-12.15,-10.5,1742258208.324556
0.24,0.9,0.48,56.15,6.47,40.47,0.48,-0.16,0.95,2.32,-8.18,17.52,1742258208.441856
0.31,0.77,0.56,47.18,-12.63,47.12,0.47,-0.06,0.93,19.29,-2.93,14.65,1742258208.552475
0.3,0.67,0.71,79.53,0.49,28.32,0.41,-0.15,0.96,35.95,-3.36,-30.64,1742258208.6665962
0.17,0.91,0.66,229.8,31.8,18.68,0.36,-0.21,0.8,5.68,28.63,-68.79,1742258208.781823
-0.04,0.25,1.06,26.61,-50.9,-52.98,0.58,-0.45,0.9,10.25,8.0,-73.79,1742258208.894604
0.16,-0.01,1.03,61.83,-16.91,-40.53,0.35,-0.45,0.71,27.34,16.85,-80.75,1742258209.0085802
0.16,-0.05,0.96,-59.45,25.57,8.79,0.28,-0.69,0.7,50.11,17.94,-82.7,1742258209.122418
0.23,-0.0,0.88,-49.5,82.82,59.39,0.29,-0.67,0.59,49.93,85.21,-97.29,1742258209.242073
0.39,0.38,0.68,0.92,44.98,112.73,0.29,-0.88,0.33,0.12,0.49,-44.01,1742258209.350351
0.18,0.5,0.84,-50.35,-18.74,29.24,0.18,-0.89,0.47,9.52,-56.76,-18.98,1742258209.464446
0.19,0.63,1.14,-69.7,-48.03,57.31,0.09,-0.85,0.55,-6.71,-21.61,-1.65,1742258209.5848792
0.1,0.71,0.64,-81.85,6.53,39.43,0.14,-0.68,0.6,-183.72,-24.29,100.22,1742258209.692503
0.1,0.7,0.65,-73.43,16.72,59.14,0.13,-0.42,0.86,-66.96,-40.34,98.94,1742258209.806515
0.0,0.84,0.53,-41.63,-15.5,40.65,0.16,-0.4,0.92,6.1,-49.5,87.52,1742258209.92237
-0.09,0.89,0.46,4.7,-21.18,-0.37,0.14,-0.3,0.96,-0.43,-48.95,100.89,1742258210.034483
-0.06,0.77,0.61,31.92,-8.48,-1.83,0.11,-0.31,1.01,-22.95,-39.92,59.39,1742258210.1484869
-0.16,0.85,0.71,-37.05,-2.26,-14.77,0.06,-0.27,0.96,2.69,-17.03,46.39,1742258210.262351
0.02,0.8,0.5,0.06,5.43,-5.49,0.21,-0.33,0.96,96.44,37.96,24.54,1742258210.380797
-0.06,0.8,0.63,26.73,-20.51,-1.89,0.22,-0.5,0.78,62.99,21.85,46.75,1742258210.4894981
-0.08,0.81,0.63,4.09,-7.63,-15.14,0.31,-0.49,0.77,-0.61,3.48,39.67,1742258210.6065001
-0.02,0.77,0.64,11.05,-2.5,-30.7,0.3,-0.48,0.8,-15.44,2.81,-4.33,1742258210.722134
0.02,0.76,0.63,59.51,-3.42,-7.75,0.31,-0.5,0.79,-35.46,13.85,-15.93,1742258210.8314629
-0.03,0.67,0.85,43.58,-13.85,-12.39,0.3,-0.49,0.81,-3.66,0.43,-8.12,1742258210.945635
-0.0,0.64,0.77,2.75,-15.81,-0.12,0.32,-0.44,0.83,-22.16,15.01,-19.41,1742258211.065245
-0.02,0.63,0.77,1.22,-12.7,-18.37,0.3,-0.33,0.9,-71.47,15.2,-24.41,1742258211.173517
-0.01,0.6,0.81,5.62,0.61,-9.03,0.31,-0.27,0.83,-21.91,-10.13,-41.63,1742258211.287678
0.01,0.62,0.74,10.13,-0.24,-8.97,0.15,-0.28,0.99,-36.56,-49.99,-87.77,1742258211.402011
0.02,0.56,0.86,14.77,-1.53,2.99,0.07,-0.28,0.96,-6.16,6.47,-64.76,1742258211.5155818
0.0,0.58,0.82,10.19,-2.08,-1.28,0.04,-0.32,0.93,3.54,-8.67,-46.57,1742258211.6295319
0.0,0.55,0.84,6.53,-0.06,1.04,0.06,-0.37,0.89,-2.44,15.14,-19.71,1742258211.745095
0.01,0.55,0.83,4.58,1.71,5.07,0.03,-0.32,0.98,9.95,-0.12,-37.17,1742258211.861848
0.0,0.55,0.86,-13.06,7.14,1.1,0.04,-0.33,0.96,1.4,42.85,-53.89,1742258211.9714172
0.0,0.58,0.84,-8.42,7.63,4.09,0.09,-0.42,0.88,10.38,32.9,-23.44,1742258212.0854368
0.03,0.58,0.8,-5.92,12.27,9.46,0.16,-0.33,0.89,0.98,18.62,-13.79,1742258212.202334
0.01,0.56,0.8,6.71,6.16,47.85,0.15,-0.41,0.91,1.83,3.97,-23.19,1742258212.313442
-0.01,0.6,0.8,5.31,12.94,21.24,0.14,-0.39,0.85,0.98,-5.37,-11.84,1742258212.427625
-0.04,0.56,0.86,26.31,8.18,22.03,0.13,-0.36,0.92,-0.37,0.49,-25.94,1742258212.543948
-0.03,0.5,0.86,15.38,10.68,16.6,0.1,-0.4,0.88,0.0,-3.54,-19.29,1742258212.655446
-0.03,0.47,0.86,6.16,9.03,14.71,0.08,-0.4,0.9,-1.83,-10.31,-9.22,1742258212.769501
-0.03,0.46,0.88,19.35,2.5,10.13,0.07,-0.38,0.88,3.54,-12.51,-4.58,1742258212.8835368
-0.03,0.44,0.88,7.87,-0.55,6.9,0.02,-0.41,0.9,0.49,-12.7,-5.25,1742258213.0019672
-0.05,0.43,0.89,0.43,-5.07,-0.37,-0.01,-0.4,0.9,-2.81,-10.8,-3.97,1742258213.111658
-0.07,0.44,0.91,5.13,-6.71,3.54,-0.03,-0.4,0.9,-0.06,-8.3,-1.46,1742258213.225635
-0.08,0.42,0.91,6.71,-10.68,3.78,-0.05,-0.4,0.9,-5.62,-11.11,-0.06,1742258213.342381
-0.1,0.42,0.89,4.58,-8.3,-0.55,-0.06,-0.39,0.91,-6.41,-5.19,2.62,1742258213.453534
-0.11,0.42,0.89,3.54,1.65,-0.98,-0.07,-0.37,0.9,-4.52,-13.12,0.92,1742258213.5675368
-0.11,0.42,0.9,-1.77,-2.62,-0.61,-0.11,-0.38,0.91,-10.25,-16.6,3.3,1742258213.6821811
-0.12,0.42,0.9,0.0,-0.49,-0.49,-0.14,-0.33,0.95,-8.67,-8.73,1.22,1742258213.795527
-0.13,0.42,0.9,0.06,-0.61,-0.43,-0.15,-0.33,0.93,1.71,-3.78,3.42,1742258213.909406
-0.12,0.42,0.9,2.2,1.16,-0.37,-0.15,-0.34,0.93,-0.79,-1.89,0.37,1742258214.023415
-0.12,0.42,0.9,0.43,0.06,-0.12,-0.14,-0.33,0.91,-0.43,-0.49,0.24,1742258214.141948
